Incident Type,Location,Borough,Creation Date,Closed Date,Latitude,Longitude
Fire-Hospital,374 stockholm Street,Brooklyn,08/26/2015 09:48:23 AM,08/26/2015 10:40:34 AM,40.70463574782089,-73.91769863655733
Structural-Other,Strang Avenue & Edson Avenue,Bronx,08/26/2015 04:15:02 PM,08/26/2015 07:13:41 PM,40.889968124355484,-73.84349918017944
Transportation-Other,,Manhattan,09/26/2015 05:32:14 PM,09/26/2015 07:09:31 PM,,
Utility-Manhole,207 east 120 street,manhattan,09/28/2015 01:26:23 AM,09/28/2015 02:39:26 AM,40.800335688598516,-73.93770937456783
Fire-Other,133 Greenwich Street,Manhattan,12/14/2015 07:57:10 AM,12/14/2015 12:49:12 PM,,
Law Enforcement-Suspicious Package,39 Eldridge Street,Manhattan,12/14/2015 01:50:59 PM,12/14/2015 03:29:38 PM,,
Structural-Collapse,272 West 86 Street,Manhattan,12/15/2015 08:34:36 AM,12/15/2015 09:55:09 AM,40.78865774630819,-73.97735021182305
Structural-Scaffold,160 Bleeker Street,Manhattan,12/15/2015 02:21:28 AM,12/15/2015 10:21:22 AM,40.728558309692666,-73.99997474401704
Utility-Power Outage,125 Beach 19 Street,Queens,08/12/2016 09:59:13 AM,,40.59365365841133,-73.75320352537562
HazMat-Fuel,,Brooklyn,08/13/2016 04:56:30 AM,,,
Utility-Electric Overhead,32 Avenue & 104 Street,Queens,08/13/2016 04:58:50 AM,,40.75548852733032,-73.85290127586953
Fire-2nd Alarm,221-24 111 Ave,Queens,08/13/2016 05:05:39 PM,,40.70613350287893,-73.73511017738797
Utility-Power Outage,97-09 76 Street,Queens,08/14/2016 12:36:52 AM,,40.68130142076561,-73.86210986036727
Structural-Collapse,,Brooklyn,10/24/2016 03:52:50 PM,10/24/2016 06:15:50 PM,,
HazMat-Other,50 West 47 Street,Manhattan,10/24/2016 07:38:07 PM,10/24/2016 08:36:10 PM,,
Fire-2nd Alarm,,Brooklyn,10/25/2016 01:28:06 AM,10/25/2016 04:32:00 AM,,
Fire-1st Alarm,953 49 Street,Brooklyn,10/25/2016 08:58:31 AM,10/25/2016 11:00:15 AM,,
Utility-Other,East 28 street & 1 avenue,manhattan,10/25/2016 12:32:08 PM,10/25/2016 10:53:59 PM,,
Structural-Confined Space,2602 Knapp Street,Brooklyn,10/26/2016 12:45:32 PM,10/26/2016 02:42:19 PM,,
HazMat-Fuel,,Manhattah,10/26/2016 04:39:47 AM,10/26/2016 02:46:21 PM,,
Fire-Commercial,,Brooklyn,10/26/2016 08:04:31 PM,10/26/2016 10:32:18 PM,,
Law Enforcement-Device,1334 47th Street,Brooklyn,10/27/2016 12:08:30 PM,10/27/2016 12:51:49 PM,,
Law Enforcement-Suspicious Package,West 124 Street & Mt. Morris Park West,Manhattan,11/06/2016 09:03:39 AM,11/06/2016 09:37:51 AM,,
Fire-10-77 (Residential High Rise Fire),72 Columbia Street,Manhattan,11/07/2016 12:40:50 PM,11/07/2016 12:49:16 PM,,
HazMat-Other,20 Father Capodanno Boulevard,Staten Island,11/07/2016 12:13:33 PM,11/07/2016 01:24:13 PM,,
Fire-1st Alarm,,Brooklyn,11/07/2016 05:09:53 PM,11/07/2016 08:09:32 PM,,
Structural-Life Safety Violations,,Brooklyn,12/03/2015 07:44:42 AM,12/03/2015 08:23:39 AM,,
Structural-Street Collapse,Avenue A & East 2 Street,Manhattan,02/03/2016 10:03:40 AM,02/04/2016 11:39:57 AM,40.72301027443194,-73.98575320366534
Utility-Manhole,,Brooklyn,07/21/2016 11:59:52 PM,07/22/2016 12:35:10 AM,,
Law Enforcement-Other,Columbus Circle & West 59th Street,Manhattan,07/21/2016 03:04:52 AM,07/22/2016 08:48:57 AM,40.767889069898864,-73.98151253285772
Utility-Water Service Line,210 42 Street,Brooklyn,11/25/2015 08:01:26 PM,11/26/2015 03:27:19 PM,40.65327691817396,-74.01178844284057
Fire-10-77 (Residential High Rise Fire),460 West 41 St,Manhattan,11/26/2015 07:42:26 PM,11/26/2015 09:43:09 PM,40.75865439153233,-73.995116173606
Law Enforcement-Device,102-40 Ditmars Blvd,Queens,12/24/2015 06:29:00 PM,12/24/2015 08:54:01 PM,40.76830571114513,-73.86753268322887
Transportation-Other,400 West 31st Street,Manhattan,12/25/2015 08:50:22 AM,12/25/2015 09:55:07 AM,40.751586756640236,-73.99794273045376
Utility-Other,21 Spencer Place,Brooklyn,02/16/2016 03:17:03 AM,02/16/2016 12:53:04 PM,40.68141072676124,-73.9544956552647
Law Enforcement-Suspicious Package,West Street & Liberty Street,New York,02/16/2016 03:44:02 PM,02/16/2016 04:11:01 PM,40.710905855448914,-74.01445702469378
Utility-Other,Harlem River Drive & Hamilton Avenue Bridge,Manhattan,02/16/2016 02:49:38 PM,02/16/2016 05:02:18 PM,,
Fire-2nd Alarm,1481 Sterling Place,Brooklyn,02/16/2016 03:18:41 PM,02/16/2016 05:35:12 PM,40.67141546232918,-73.92963582495759
Fire-Manhole,136-12 58th Road,Queens,12/05/2015 08:03:25 AM,12/05/2015 11:06:19 AM,40.744894551695516,-73.8291048805905
Fire-2nd Alarm,Essex Street & Stanley Avenue,Brooklyn,01/05/2016 06:20:51 AM,,,
Utility-Power Outage,,Brooklyn,01/10/2016 05:17:22 PM,01/10/2016 06:56:37 PM,,
Fire-2nd Alarm,35 wright ave,staten island,02/20/2016 10:17:42 AM,02/20/2016 01:23:44 PM,40.636154386756466,-74.14953904870674
Fire-1st Alarm,428 USS Connecticut Court,Staten Island,02/21/2016 12:13:47 AM,02/21/2016 12:44:51 AM,40.5960273688948,-74.06023119370673
Fire-Hospital,506 6 street,Brooklyn,02/23/2016 11:22:01 PM,02/24/2016 01:29:39 AM,40.66829233714107,-73.97923671136215
Utility-Power Outage,97-09 76 Street,Queens,08/14/2016 12:36:52 AM,08/14/2016 01:37:31 PM,40.68130142076561,-73.86210986036727
Law Enforcement-Other,150 Greenwich Street,Jamaica,08/14/2016 09:39:31 PM,08/15/2016 02:18:58 AM,40.710510836221644,-74.01252357590286
Utility-Other,East 156 Street & Bruckner Boulevard,Bronx,08/12/2016 03:42:14 PM,08/15/2016 01:39:51 PM,40.81437020728369,-73.89669987174423
Administration-Other,581 Grant Avenue,Brooklyn,08/15/2016 12:02:36 PM,08/15/2016 05:32:58 PM,40.676353807530155,-73.86545848448291
Structural-Partial Collapse,201 Halsey Street,Brooklyn,08/06/2016 10:11:36 PM,08/16/2016 10:20:11 AM,40.68235085995056,-73.94516398462531
Utility-Power Outage,,Brooklyn,08/16/2016 10:13:41 PM,08/16/2016 11:32:28 PM,,
Transportation-Car,,Brooklyn,01/23/2016 08:55:07 AM,01/23/2016 09:11:09 AM,,
Structural-Street Collapse,2235 Tiebout Avenue,Bronx,02/01/2016 10:36:53 AM,02/01/2016 10:35:12 PM,40.85542403995095,-73.89800253520963
HazMat-Other,725 5 Avenue,Manhattan,03/17/2016 08:58:10 PM,03/23/2016 10:28:14 AM,40.76250799019697,-73.97428713332296
Administration-Planned Event,Flatbush Avenue & Aviation Road,Brooklyn,03/23/2016 12:37:44 PM,,,
Fire-2nd Alarm,219 Gansevoort Boulevard,Staten Island,09/11/2016 06:30:28 PM,09/11/2016 07:38:21 PM,40.606899992162134,-74.12702942717871
Utility-Power Outage,662 Myrtle Avenue,Brooklyn,09/09/2016 11:48:00 PM,09/12/2016 12:45:22 AM,40.69441659112628,-73.95747627753789
Law Enforcement-Suspicious Package,,Brooklyn,09/13/2016 03:17:59 AM,09/13/2016 04:02:00 AM,,
Structural-Construction Accident,242 Broome Street,Manhattan,09/13/2016 01:11:42 PM,09/13/2016 01:39:50 PM,,
Weather-Flooding,,Bronx,02/08/2016 09:23:43 AM,02/10/2016 02:07:35 AM,40.78006814837831,-73.94844313396649
Fire-Other,,Manhattan,02/20/2016 01:26:16 AM,02/20/2016 02:08:12 AM,40.74965543628786,-73.99194771629157
Law Enforcement-Suspicious Package,,Brooklyn,04/21/2016 03:00:19 AM,04/21/2016 03:16:12 AM,,
Utility-Other,179 Bennett Avenue,manhattan,04/21/2016 11:25:44 AM,04/21/2016 06:09:12 PM,40.856284608972054,-73.93394805973745
HazMat-Fuel,Van Wyck Expressway & College Point Boulevard,Queens,10/17/2016 10:19:57 PM,10/17/2016 11:12:20 PM,40.72496013939022,-73.91756762616273
Utility-Water Main,1023 Simpson Street,Bronx,10/17/2016 10:53:32 PM,10/18/2016 12:12:54 AM,40.7608561004563,-73.90074479050877
Law Enforcement-Explosion,300 West 234 Street,Bronx,09/27/2016 07:36:10 AM,10/18/2016 10:19:50 AM,,
Structural-Scaffold,584 8TH AVENUE,Manhattan,10/18/2016 09:07:25 AM,10/18/2016 07:29:30 PM,,
Fire-2nd Alarm,223 East 37 Street,Brooklyn,10/27/2016 11:44:46 AM,10/27/2016 01:14:52 PM,,
Law Enforcement-Suspicious Package,1 pierrepont Place,Brooklyn,10/21/2016 09:49:38 PM,10/27/2016 02:36:34 PM,,
Fire-2nd Alarm,,Queens,10/27/2016 10:34:07 PM,10/28/2016 12:23:04 AM,,
Fire-3rd Alarm,,Manhattan,10/26/2016 11:48:10 PM,10/28/2016 05:09:50 AM,,
Aviation-Passenger Aircraft,,Brooklyn,10/27/2016 07:47:29 PM,10/28/2016 07:54:01 AM,,
Law Enforcement-Other,621 West 48 st,Manhattan,10/28/2016 01:55:32 PM,10/28/2016 02:46:16 PM,,
Fire-2nd Alarm,549 Beach 68 Street,Far Rockaway,10/29/2016 12:20:18 AM,10/29/2016 02:19:23 AM,40.74862862455331,-73.9856861527595
HazMat-Other,East 70 Street & York Avenue,Manhattan,11/03/2016 04:25:39 PM,11/03/2016 07:31:06 PM,,
Administration-Other,,Brooklyn,10/30/2016 08:19:34 PM,11/04/2016 07:37:50 PM,,
Utility-Other,Central Park West  & West 67th Street,Manhattan,11/05/2016 07:38:02 AM,11/05/2016 01:01:44 PM,,
Law Enforcement-Suspicious Package,East 40 Street & 5 Avenue,Manhattan,11/06/2016 06:11:50 AM,11/06/2016 06:59:15 AM,,
Utility-Other,132 West 27th Street,Manhattan,02/16/2016 07:25:13 AM,02/16/2016 09:22:13 AM,40.74586644540687,-73.99204951636642
Fire-2nd Alarm,75 Cedar Terrace,staten island,03/10/2016 04:35:54 AM,03/10/2016 07:29:35 AM,40.613177406574934,-74.08898873416561
Utility-Gas Service Line,184 bedford avenue,Brooklyn,05/12/2016 01:15:05 PM,05/12/2016 02:55:26 PM,40.717708808234214,-73.95787266155111
Administration-Equipment Failure,165 Cadman Plaza East,Brooklyn,05/11/2016 12:26:27 PM,05/12/2016 08:59:01 PM,40.698752499734134,-73.98986966583216
Transportation-Commuter Bus,34th Street & FDR Drive,New York,03/21/2016 04:49:45 PM,03/21/2016 09:53:53 PM,,
Utility-Power Outage,2324 Bragg Street,Brooklyn,03/21/2016 06:44:40 PM,03/21/2016 11:15:10 PM,40.59589316118562,-73.9352498857165
Fire-2nd Alarm,704 Lefferts Avenue,Brooklyn,04/13/2016 01:13:54 AM,04/13/2016 03:37:43 AM,40.663139249085496,-73.93794562688268
Utility-Steam Main,West 58 Street & 6 Avenue,Manhattan,04/11/2016 09:53:34 AM,04/13/2016 08:45:38 PM,40.764995240943655,-73.9767048540364
Structural-Construction Accident,152 Manhattan Avenue,Brooklyn,06/15/2016 06:08:05 PM,06/15/2016 08:13:37 PM,40.70801711843568,-73.94501302298637
Law Enforcement-Device,78 Richmond Terrace,Staten Island,06/15/2016 11:43:58 PM,06/16/2016 12:07:42 AM,40.64469073975104,-74.07703843468053
Utility-Other,80th Street & Penelope Avenue,Queens,06/17/2016 11:36:58 AM,06/17/2016 01:27:56 PM,40.71939674873558,-73.87470421151706
Transportation-Train Subway,West 31st Street & 7th Avenue,New York,06/17/2016 08:36:30 PM,06/17/2016 09:13:43 PM,40.74910250107202,-73.99200582083958
Utility-Power Outage,,Bronx,07/18/2016 11:35:36 PM,07/19/2016 02:00:58 AM,,
Utility-Manhole,302 West 13th Street,Manhattan,06/16/2016 08:11:07 AM,06/16/2016 11:38:26 AM,40.739155757772835,-74.00328380000286
Utility-Power Outage,,Brooklyn,07/18/2016 06:10:28 PM,07/18/2016 06:49:21 PM,,
Utility-Water Main,46 Cook Street,Brooklyn,09/16/2016 07:20:17 PM,09/17/2016 04:16:20 AM,,
Utility-Other,Centre Street & Worth Street,Manhattan,09/16/2016 10:23:59 AM,09/17/2016 09:15:28 AM,40.715158379663634,-74.00211386151379
Law Enforcement-Device,38 Varick Street,Brooklyn,07/05/2016 12:23:37 PM,07/05/2016 02:27:23 PM,,
Weather-Other,,Brooklyn,07/26/2016 03:37:21 AM,07/26/2016 08:26:35 AM,40.58692949003937,-73.91239486703138
Fire-Explosion,167-02 Baisley Avenue,Queens,09/21/2016 02:34:53 PM,09/21/2016 03:39:54 PM,,
Utility-Water Main,106-01 Northern Blvd,Queens,09/20/2016 04:59:18 PM,09/21/2016 06:17:09 PM,,
Law Enforcement-Suspicious Package,,Brooklyn,09/21/2016 07:05:10 PM,09/21/2016 07:22:26 PM,,
Law Enforcement-Suspicious Package,107-11 Van Wyck Expressway,Queens,09/29/2016 02:57:37 AM,09/29/2016 03:51:21 AM,40.642479152831115,-73.76906759033795
Utility-Gas Main Rupture,,Brooklyn,09/30/2016 08:10:13 AM,09/30/2016 09:54:42 AM,,
Law Enforcement-Suspicious Package,121 Dekalb avenue,Brooklyn,09/30/2016 07:51:42 AM,09/30/2016 10:09:30 AM,40.6897808506829,-73.97753885311182
Fire-3rd Alarm,102-11 Atlantic Avenue,Queens,10/01/2016 12:28:22 AM,10/01/2016 08:01:46 AM,40.689955291386305,-73.8425443051312
Law Enforcement-Device,52 Avenue  & 92 Street,Queens,10/01/2016 02:23:07 PM,10/01/2016 03:40:19 PM,,
Utility-Water Main,192 Street & Station Road,Queens,10/02/2016 06:47:15 AM,10/03/2016 08:40:14 AM,40.74135074436411,-74.0368578184314
Utility-Water Main,350 5 Avenue,Manhattan,09/29/2016 11:23:22 AM,10/03/2016 10:12:25 AM,,
Law Enforcement-Suspicious Package,2132 Starling Avenue,Bronx,10/03/2016 02:51:31 PM,10/03/2016 04:16:31 PM,,
Fire-2nd Alarm,144-01 Rockaway Boulevard,Queens,10/03/2016 01:25:26 PM,10/03/2016 04:42:53 PM,,
Law Enforcement-Suspicious Package,Bell Boulevard  & Grand Central Parkway,Queens,10/30/2016 03:57:54 PM,10/30/2016 05:13:20 PM,,
Law Enforcement-Suspicious Package,217 Street & 77 Avenue,Queens,10/31/2016 09:43:24 AM,10/31/2016 10:37:24 AM,,
Structural-Elevator,246 Johnson Avenue,Brooklyn,11/01/2016 10:24:08 AM,11/01/2016 11:34:04 AM,,
Law Enforcement-Suspicious Package,West 14 Street & 7 Avenue,Manhattan,11/01/2016 01:24:22 PM,11/01/2016 01:37:11 PM,,
HazMat-Liquid,,Brooklyn,10/31/2016 04:50:44 PM,11/01/2016 07:28:14 PM,,
Fire-2nd Alarm,100 Graham Blvd,Staten Island,11/01/2016 05:08:10 PM,11/01/2016 07:40:25 PM,,
Medical-Other,5105 Fort Hamilton Parkway,Brooklyn,11/02/2016 11:09:58 AM,11/02/2016 03:13:48 PM,,
Rescue-Confined Space,,Brooklyn,11/03/2016 12:34:55 AM,11/03/2016 07:37:49 AM,,
Law Enforcement-Other,147-65 249 Street,Queens,11/03/2016 01:57:59 PM,11/03/2016 02:57:42 PM,,
Fire-1st Alarm,150-05 Cohancy Street,Queens,11/20/2016 01:03:30 PM,,40.71400364095638,-73.82998933154158
Structural-Street Collapse,Dean Street & Brooklyn Avenue,Brooklyn,09/25/2016 03:11:51 AM,10/04/2016 03:05:12 PM,40.676572697521344,-73.9443034910347
Law Enforcement-Suspicious Package,350 Jay Street,Brooklyn,10/05/2016 09:27:53 AM,10/05/2016 11:37:40 AM,,
Fire-Collapse,339 Hicks Street,Brooklyn,10/05/2016 01:20:29 PM,10/05/2016 01:41:21 PM,,
Structural-Life Safety Violations,712 crown st,Brooklyn,10/03/2016 10:07:54 PM,10/05/2016 11:58:51 PM,40.665346490514594,-73.93380912094888
Transportation-Train Ground Level,Longwood Avenue & Garrison Avenue,Bronx,10/05/2016 10:27:31 AM,10/06/2016 05:16:21 AM,40.81499905638027,-73.8940146696821
Utility-Other,319 West 77 Street,Manhattan,10/17/2016 09:31:23 PM,10/18/2016 03:14:45 AM,,
Administration-Planned Event,,Brooklyn,10/13/2016 03:05:21 PM,10/18/2016 07:45:38 AM,,
Law Enforcement-Suspicious Package,71st Avenue & Continential Avenue,Queens,10/13/2016 10:26:06 AM,10/13/2016 11:51:51 AM,,
Utility-Gas High Pressure,Jackson Avenue & East 166 Street,Bronx,10/11/2016 10:46:41 AM,10/13/2016 12:12:12 PM,,
Utility-Water Service Line,240 West 74th Street,Manhattan,10/14/2016 07:25:08 AM,10/14/2016 12:53:27 PM,,
Transportation-Other,,Hoboken,09/29/2016 09:06:56 AM,10/14/2016 04:40:11 PM,40.73905343215743,-74.03015768316969
Fire-10-76 (Commercial High Rise Fire),51 West 52 Street,Manhattan,10/13/2016 06:22:41 AM,10/16/2016 07:02:42 AM,,
Utility-Water Main,South 6 Street & Berry Street,Brooklyn,10/16/2016 05:33:44 AM,10/16/2016 09:15:34 AM,,
Utility-Other,130 East 61 Street,Manhattan,10/17/2016 03:24:28 PM,10/17/2016 10:38:26 PM,,
Structural-Demolition,,Brooklyn,10/19/2016 03:42:41 PM,10/20/2016 09:20:07 AM,,
Structural-Scaffold,East 14th Street  & Locust Avenue,Brooklyn,10/20/2016 10:13:29 AM,10/20/2016 11:26:55 AM,,
Fire-1st Alarm,151 West 100 Street,Manhattan,12/23/2016 01:36:49 PM,01/01/2017 01:20:57 AM,40.71442154062271,-74.00607638041981
Fire-1st Alarm,Sunnyside Railyard,Queens,07/24/2011 04:18:30 PM,07/24/2011 05:26:02 PM,,
Fire-Haz Mat,Verrazano Bridge,Staten Island,09/22/2011 08:43:13 AM,09/22/2011 10:34:50 AM,,
Fire-Sensitive Location,Penn Station,Manhattan,11/21/2011 07:01:59 PM,11/21/2011 07:16:46 PM,,
Other-Fallen Tree,1050 Bay Ridge Avenue,Brooklyn,04/04/2012 09:31:45 PM,04/05/2012 01:14:27 PM,40.62701228255255,-74.0093917384018
HazMat-Solid,111 Columbia Street,Manhattan,05/10/2012 04:51:31 PM,05/10/2012 06:44:42 PM,40.718894902935276,-73.97930752640877
Structural-Street Collapse,278 92 St.,Brooklyn,06/28/2012 02:17:59 PM,,40.619500769426715,-74.0335427802861
Utility-Gas Main Rupture,976 2nd Avenue,Manhattan,10/01/2012 12:09:27 PM,10/01/2012 12:51:58 PM,40.75588877430997,-73.96777458043348
Transportation-Road Closure,,Bergen,11/06/2012 03:54:11 PM,11/06/2012 07:25:15 PM,,
Fire-1st Alarm,1226 Seneca Ave,Bronx,08/20/2016 02:34:36 PM,,40.81865839980694,-73.88885325453354
Structural-Collapse,,Manhattan,08/30/2013 02:32:59 PM,12/17/2013 07:33:11 PM,,
HazMat-High Carbon Monoxide,12-15 Broadway,Queens,12/19/2013 05:47:23 PM,12/19/2013 07:34:03 PM,40.76690591215092,-73.93472261775023
Fire-1st Alarm,21 St & 30th Drive,Queens,02/01/2014 08:02:14 AM,02/01/2014 10:03:21 AM,40.768228321885495,-73.92913642296949
Utility-Water Main,,Brooklyn,05/30/2014 12:22:03 AM,05/30/2014 03:57:13 AM,,
Fire-2nd Alarm,,Brooklyn,02/12/2015 11:45:39 PM,02/13/2015 04:35:09 AM,,
Fire-Haz Mat,,Brooklyn,05/21/2015 11:02:39 AM,05/21/2015 12:37:43 PM,,
Fire-3rd Alarm,17 East 54th Street,Manhattan,05/29/2015 11:08:38 AM,05/29/2015 02:55:10 PM,40.760674545254794,-73.97448276692938
Law Enforcement-Other,,Brooklyn,02/20/2016 03:39:59 AM,02/20/2016 05:24:45 AM,,
Fire-3rd Alarm,1038 Southern Blvd,Bronx,11/27/2016 08:32:45 PM,,40.823924142286444,-73.89182509665011
Structural-Collapse,55 Thompson St,Manhattan,11/28/2016 09:51:55 PM,,40.71442154062271,-74.00607638041981
Utility-Other,Hylan Blvd & Arbutus Avenue,Staten Island,11/29/2016 06:49:45 AM,,40.52609318085672,-74.18029750962154
Structural-Other,1370 Cromwell Avenue,Bronx,06/27/2016 11:41:48 AM,,40.83996141681732,-73.9202453683722
Fire-2nd Alarm,2179 Clarendon Road,Brooklyn,03/06/2016 03:37:58 AM,03/09/2016 04:43:16 AM,40.64273503261745,-73.95707681110909
Transportation-Other,56 Street & 6th Avenue,Brooklyn,03/01/2016 12:21:21 PM,03/09/2016 09:39:38 AM,40.64041487908133,-74.01160961222111
Fire-3rd Alarm,1155 Blake Avenue,Brooklyn,03/06/2016 12:59:08 AM,03/09/2016 10:04:19 AM,40.67078698527204,-73.87482076318142
Utility-Cable TV,Bay 49th Street  & Harway Avenue,Brooklyn,03/09/2016 08:41:03 AM,03/09/2016 10:21:17 AM,40.5883210819659,-73.98522027262104
Fire-2nd Alarm,36 Westervelt Avenue,staten island,03/09/2016 12:47:32 AM,03/09/2016 10:47:29 AM,40.646753382287606,-74.0867632628948
Fire-2nd Alarm,38 Ada Dr,Staten Island,03/09/2016 03:17:29 PM,03/09/2016 05:00:19 PM,40.619922378288074,-74.15522286716907
Fire-1st Alarm,151 West 100 Street,Manhattan,12/23/2016 01:36:49 PM,,40.71442154062271,-74.00607638041981
Structural-Life Safety Violations,345 Eldert Street,Brooklyn,06/13/2011 10:03:55 AM,06/23/2011 10:07:23 AM,40.69365343150594,-73.90627721641017
Utility-Water Main,Lake Avenue & Walker Street,Staten Island,06/23/2011 09:09:58 AM,06/24/2011 10:49:02 AM,40.631752283785914,-74.15122248625255
Fire-2nd Alarm,920 Co-Op City Blvd,Bronx,06/24/2011 07:27:25 PM,06/24/2011 08:57:42 PM,40.87846039645454,-73.830439463103
HazMat-Oil Spill,8-15 27th Ave,Queens,06/24/2011 03:18:20 PM,06/24/2011 10:55:45 PM,40.774161204378565,-73.93161772306179
Utility-Water Main,31 W 82nd St,Manhattan,07/30/2011 09:57:45 AM,07/30/2011 09:34:55 PM,40.78314795256093,-73.9722534165394
Utility-Electric Feeder Cable,Central Park Network,Manhattan,07/29/2011 07:58:14 PM,07/31/2011 05:16:55 PM,,
Fire-1st Alarm,502 W 113 st,Manhattan,08/01/2011 12:18:01 AM,08/01/2011 12:21:17 AM,40.80506748649326,-73.96292855732553
Utility-Power Outage,350 Beach 54th Street,Queens,08/01/2011 08:00:31 AM,08/01/2011 08:30:27 AM,40.59377957460777,-73.78441056660161
Fire-2nd Alarm,1100 Prospect Place,Brooklyn,12/19/2011 09:36:55 AM,12/19/2011 01:03:31 PM,40.67376546789164,-73.94018167626336
Structural-Collapse,65 Montauk Ave,Brooklyn,02/18/2012 02:02:54 PM,02/18/2012 03:29:50 PM,40.67795245296687,-73.87887765561386
HazMat-Fuel,BQE & Astoria Blvd,Queens,03/14/2012 02:07:15 PM,03/14/2012 04:29:31 PM,,
Fire-3rd Alarm,87 Columbia St,Manhattan,03/28/2012 11:34:17 AM,03/28/2012 05:59:18 PM,40.717980981315876,-73.97977677541054
HazMat-Gasoline,2500 Hoffman Street,Bronx,02/04/2013 05:28:46 PM,02/04/2013 07:00:26 PM,40.858204676924814,-73.8865169245962
Utility-Water Main,Rockaway Beach Boulevard & B 114 Street,Queens,02/01/2013 06:07:46 PM,02/04/2013 10:08:43 PM,40.58031559616628,-73.83542279590274
Fire-1st Alarm,,Manhattan,02/04/2013 11:49:37 PM,02/05/2013 12:36:37 AM,,
Utility-Electric Feeder Cable,,Manhattan,03/16/2013 10:16:29 AM,03/17/2013 07:00:10 PM,,
Utility-Power Outage,,Brooklyn,06/02/2013 11:20:05 PM,06/03/2013 12:14:07 AM,,
LawEnforcement-Suspicious Package,,Manhattan,01/21/2014 08:56:57 AM,01/21/2014 09:43:59 AM,,
Structural-Stability Problem,139  Beach 123 sSt,Queens,02/01/2014 08:54:36 AM,02/01/2014 10:42:42 AM,,
Administration-Planned Event,,Brooklyn,07/31/2014 08:55:34 PM,08/02/2014 01:04:32 PM,,
Utility-Other,,Brooklyn,11/22/2014 03:37:56 AM,11/22/2014 11:18:25 PM,,
Fire-2nd Alarm,118-13 Farmers Blvd,Queens,01/17/2015 02:05:56 AM,01/17/2015 07:16:33 AM,40.68983641168394,-73.76214357502005
Utility-Other,2070 Clinton Ave,Bronx,01/16/2015 11:02:27 PM,01/17/2015 09:47:34 AM,40.847235637754395,-73.8881006895438
HazMat-High Carbon Monoxide,95-08 65 Road,Queens,01/17/2015 04:18:02 PM,01/17/2015 07:00:27 PM,40.7265949622169,-73.85932465104852
Fire-2nd Alarm,,Brooklyn,04/04/2015 01:51:25 PM,04/04/2015 06:16:25 PM,,
Fire-10-76 (Commercial High Rise Fire),,Brooklyn,06/03/2015 11:25:50 PM,06/04/2015 01:01:53 AM,,
Structural-Bridge,,Brooklyn,06/09/2015 03:25:54 PM,07/10/2015 06:51:32 PM,40.663547397964855,-73.87938567121598
Law Enforcement-Suspicious Package,West 42 St & 8 Ave,Manhattan,11/25/2015 06:01:34 PM,11/25/2015 07:13:22 PM,40.75723226512758,-73.98979219054627
Structural-Stability Problem,2274 East 16 St,Brooklyn,11/19/2015 02:07:03 PM,11/26/2015 03:03:14 AM,40.59490886658401,-73.95472384063824
